117542;44532;Gahmen;DEUTSCHLAND;NORDRHEIN-WESTFALEN;51.59305;7.51269000000002
117543;44536;Lippholthausen;DEUTSCHLAND;NORDRHEIN-WESTFALEN;51.61842;7.47395000000006
117544;44532;Lünen;DEUTSCHLAND;NORDRHEIN-WESTFALEN;51.61058;7.52844451324461
117545;44532;Niederaden;DEUTSCHLAND;NORDRHEIN-WESTFALEN;51.59523;7.56885999999997
117546;44532;Nordlünen;DEUTSCHLAND;NORDRHEIN-WESTFALEN;51.63134;7.51441999999997
117547;44534;Wethmar;DEUTSCHLAND;NORDRHEIN-WESTFALEN;51.6242569331201;7.55306620635986
117548;58239;Ergste;DEUTSCHLAND;NORDRHEIN-WESTFALEN;51.4179246024579;7.56761083757328
117549;58239;Geisecke;DEUTSCHLAND;NORDRHEIN-WESTFALEN;51.45293;7.61473999999998
117550;58239;Lichtendorf;DEUTSCHLAND;NORDRHEIN-WESTFALEN;51.4724410869985;7.58757009660644
117551;58239;Schwerte;DEUTSCHLAND;NORDRHEIN-WESTFALEN;51.44519;7.56659999999999
117552;58239;Villigst;DEUTSCHLAND;NORDRHEIN-WESTFALEN;51.4331192635721;7.59466295087896
117553;58239;Wandhofen;DEUTSCHLAND;NORDRHEIN-WESTFALEN;51.4338683866827;7.55188827514644
117554;58239;Westhofen, Westfalen;DEUTSCHLAND;NORDRHEIN-WESTFALEN;51.4235178346015;7.53168707048337
117556;59379;Cappenberg;DEUTSCHLAND;NORDRHEIN-WESTFALEN;51.6589;7.53354999999999
117558;59379;Selm;DEUTSCHLAND;NORDRHEIN-WESTFALEN;51.69544;7.46762999999999
117559;59379;Ternsche;DEUTSCHLAND;NORDRHEIN-WESTFALEN;51.71644;7.43047999999999
117560;59379;Westerfelde;DEUTSCHLAND;NORDRHEIN-WESTFALEN;51.69917;7.51994000000002
117561;59425;Afferde, Kreis Unna;DEUTSCHLAND;NORDRHEIN-WESTFALEN;51.56104;7.65008
117562;59427;Billmerich;DEUTSCHLAND;NORDRHEIN-WESTFALEN;51.5038468595462;7.67234697187496
117563;59427;Hemmerde;DEUTSCHLAND;NORDRHEIN-WESTFALEN;51.54992;7.80971
117564;59427;Kessebüren;DEUTSCHLAND;NORDRHEIN-WESTFALEN;51.5199246738758;7.72662305986341
117565;59425;Königsborn;DEUTSCHLAND;NORDRHEIN-WESTFALEN;51.5603448807084;7.68742122222898
117566;59427;Lünern;DEUTSCHLAND;NORDRHEIN-WESTFALEN;51.54863;7.76123000000007
117567;59425;Massen;DEUTSCHLAND;NORDRHEIN-WESTFALEN;51.53959;7.65405999999996
117568;59425;Mühlhausen, Kreis Unna;DEUTSCHLAND;NORDRHEIN-WESTFALEN;51.5447425324664;7.7359940513428
117569;59427;Siddinghausen über Unna;DEUTSCHLAND;NORDRHEIN-WESTFALEN;51.5305568431942;7.79407768249507
117570;59427;Stockum, Kreis Unna;DEUTSCHLAND;NORDRHEIN-WESTFALEN;51.5442999317084;7.77552122222903
117571;59423;Uelzen über Unna;DEUTSCHLAND;NORDRHEIN-WESTFALEN;51.5433164664253;7.73134374772962
117572;59423;Unna;DEUTSCHLAND;NORDRHEIN-WESTFALEN;51.54257;7.68533000000002
117580;59368;Stockum, Kreis Lüdinghausen;DEUTSCHLAND;NORDRHEIN-WESTFALEN;51.6714;7.69267000000002
117582;59368;Werne;DEUTSCHLAND;NORDRHEIN-WESTFALEN;51.6651410146127;7.63135003173829
117583;64283;Darmstadt;DEUTSCHLAND;HESSEN;49.8705556;8.6494444
117584;64291;Arheilgen;DEUTSCHLAND;HESSEN;49.9133333;8.65
117585;64297;Eberstadt;DEUTSCHLAND;HESSEN;49.8152778;8.6425
117586;64291;Wixhausen;DEUTSCHLAND;HESSEN;49.9352778;8.6611111
117587;64289;Kranichstein;DEUTSCHLAND;HESSEN;49.9047222;8.6794444
117598;60431;Eschersheim;DEUTSCHLAND;HESSEN;50.15;8.65
117599;60320;Eckenheim;DEUTSCHLAND;HESSEN;50.15;8.6833333
117616;63073;Bieber;DEUTSCHLAND;HESSEN;50.0833333;8.8
117617;63075;Bürgel;DEUTSCHLAND;HESSEN;50.1166667;8.7833333
117618;63065;Offenbach am Main;DEUTSCHLAND;HESSEN;50.1;8.7666667
117619;63075;Rumpenheim;DEUTSCHLAND;HESSEN;50.1333333;8.8
117620;63075;Waldheim;DEUTSCHLAND;HESSEN;50.1166667;8.8166667
117622;65183;Wiesbaden;DEUTSCHLAND;HESSEN;50.0833333;8.25
117641;69518;Mackenheim;DEUTSCHLAND;HESSEN;49.5666667;8.8
117642;69518;Ober-Abtsteinach;DEUTSCHLAND;HESSEN;49.5441667;8.7869444
117643;69518;Unter-Abtsteinach;DEUTSCHLAND;HESSEN;49.5291667;8.7883333
117644;64625;Auerbach;DEUTSCHLAND;HESSEN;49.7019444;8.6222222
117645;64625;Bensheim;DEUTSCHLAND;HESSEN;49.6802778;8.6161111
117646;64625;Fehlheim, Kreis Bergstraße;DEUTSCHLAND;HESSEN;49.705;8.5719444
117647;64625;Gronau, Odenwald;DEUTSCHLAND;HESSEN;49.6836111;8.6738889
117648;64625;Hochstädten, Kreis Bergstraße;DEUTSCHLAND;HESSEN;49.7136111;8.65
117649;64625;Langwaden;DEUTSCHLAND;HESSEN;49.7180556;8.5519444
117650;64625;Schönberg;DEUTSCHLAND;HESSEN;49.6933333;8.6497222
117651;64625;Schwanheim, Bergstr;DEUTSCHLAND;HESSEN;49.6977778;8.5675
117652;64625;Wilmshausen, Kreis Bergstraße;DEUTSCHLAND;HESSEN;49.6952778;8.6647222
117653;64625;Zell;DEUTSCHLAND;HESSEN;49.675;8.6491667
117654;68647;Biblis;DEUTSCHLAND;HESSEN;49.6916667;8.4586111
117655;68647;Nordheim, Hessen;DEUTSCHLAND;HESSEN;49.6816667;8.3866667
117656;68647;Wattenheim, Hessen;DEUTSCHLAND;HESSEN;49.6852778;8.4075
117657;69488;Birkenau;DEUTSCHLAND;HESSEN;49.5625;8.7069444
117658;69488;Buchklingen, Odenwald;DEUTSCHLAND;HESSEN;49.55;8.7333333
117659;69488;Hornbach, Kreis Bergstraße;DEUTSCHLAND;HESSEN;49.5661111;8.7330556
117660;69488;Löhrbach, Kreis Bergstraße;DEUTSCHLAND;HESSEN;49.5480556;8.7577778
117661;69488;Reisen, Odenwald;DEUTSCHLAND;HESSEN;49.5788889;8.7169444
117662;68642;Bobstadt, Hessen;DEUTSCHLAND;HESSEN;49.6616667;8.4477778
117663;68642;Bürstadt;DEUTSCHLAND;HESSEN;49.6436111;8.46
117664;68642;Riedrode;DEUTSCHLAND;HESSEN;49.6505556;8.4966667
117665;64658;Brombach, Kreis Bergstraße;DEUTSCHLAND;HESSEN;49.6666667;8.8166667
117666;64658;Ellenbach, Odenwald;DEUTSCHLAND;HESSEN;49.6680556;8.7675
117667;64658;Erlenbach, Kreis Bergstraße;DEUTSCHLAND;HESSEN;49.6672222;8.7455556
117668;64658;Fahrenbach, Odenwald;DEUTSCHLAND;HESSEN;49.6380556;8.7691667
117669;64658;Fürth;DEUTSCHLAND;HESSEN;49.6508333;8.7847222
117670;64658;Kröckelbach, Odenwald;DEUTSCHLAND;HESSEN;49.6575;8.8019444
117671;64658;Krumbach, Odenwald;DEUTSCHLAND;HESSEN;49.6638889;8.7977778
117672;64658;Linnenbach;DEUTSCHLAND;HESSEN;49.6566667;8.7552778
117673;64658;Lörzenbach;DEUTSCHLAND;HESSEN;49.6402778;8.76
117674;64658;Seidenbach;DEUTSCHLAND;HESSEN;49.6666667;8.7333333
117675;64658;Steinbach, Kreis Bergstraße;DEUTSCHLAND;HESSEN;49.65;8.8
117676;64658;Weschnitz;DEUTSCHLAND;HESSEN;49.6591667;8.8411111
117677;69517;Gorxheim, Kreis Bergstraße;DEUTSCHLAND;HESSEN;49.54;8.7105556
117678;69517;Trösel;DEUTSCHLAND;HESSEN;49.5269444;8.7458333
117679;64689;Hammelbach;DEUTSCHLAND;HESSEN;49.6366667;8.8355556
117680;64689;Litzelbach, Odenwald;DEUTSCHLAND;HESSEN;49.6166667;8.8333333
117681;64689;Tromm;DEUTSCHLAND;HESSEN;49.6;8.8166667
117682;64689;Wahlen, Odenwald;DEUTSCHLAND;HESSEN;49.6155556;8.8572222
117683;64646;Erbach, Kreis Bergstraße;DEUTSCHLAND;HESSEN;49.6377778;8.6725
117684;64646;Hambach;DEUTSCHLAND;HESSEN;49.6638;8.6568
117685;64646;Heppenheim;DEUTSCHLAND;HESSEN;49.6408333;8.6372222
117686;64646;Igelsbach;DEUTSCHLAND;HESSEN;49.65;8.7333333
117687;64646;Kirschhausen, Odenwald;DEUTSCHLAND;HESSEN;49.6447222;8.6827778
117688;64646;Mittershausen;DEUTSCHLAND;HESSEN;49.6577778;8.7147222
117689;64646;Ober-Hambach, Kreis Bergstraße;DEUTSCHLAND;HESSEN;49.6668;8.6859
117690;64646;Ober-Laudenbach;DEUTSCHLAND;HESSEN;49.6141667;8.6741667
117691;64646;Sonderbach;DEUTSCHLAND;HESSEN;49.6372222;8.6919444
117692;64646;Wald-Erlenbach;DEUTSCHLAND;HESSEN;49.6433333;8.7238889
117693;69434;Hirschhorn;DEUTSCHLAND;HESSEN;49.4480556;8.8980556
117694;69434;Langenthal, Odenwald;DEUTSCHLAND;HESSEN;49.4733333;8.8480556
117696;68623;Hofheim, Ried;DEUTSCHLAND;HESSEN;49.6608333;8.4166667
117697;68623;Hüttenfeld;DEUTSCHLAND;HESSEN;49.5963889;8.5886111
117698;68623;Lampertheim;DEUTSCHLAND;HESSEN;49.6019444;8.4719444
117699;68623;Neuschloß, Hessen;DEUTSCHLAND;HESSEN;49.6019444;8.5202778
117700;68623;Rosengarten, Ried;DEUTSCHLAND;HESSEN;49.6352778;8.3988889
117701;64686;Beedenkirchen;DEUTSCHLAND;HESSEN;49.7347222;8.7072222
117702;64686;Elmshausen, Kreis Bergstraße;DEUTSCHLAND;HESSEN;49.7027778;8.6725
117703;64686;Gadernheim;DEUTSCHLAND;HESSEN;49.7158333;8.7405556
117704;64686;Knoden;DEUTSCHLAND;HESSEN;49.7;8.7166667
117705;64686;Lautern, Odenwald;DEUTSCHLAND;HESSEN;49.7216667;8.7227778
117706;64686;Raidelbach;DEUTSCHLAND;HESSEN;49.7166667;8.7333333
117707;64686;Reichenbach, Odenwald;DEUTSCHLAND;HESSEN;49.7119444;8.6933333
117708;64686;Schannenbach;DEUTSCHLAND;HESSEN;49.6897222;8.7219444
117709;64686;Schmal-Beerbach;DEUTSCHLAND;HESSEN;49.7436111;8.7063889
117710;64686;Staffel, Odenwald;DEUTSCHLAND;HESSEN;49.7333333;8.7
117711;64686;Wurzelbach;DEUTSCHLAND;HESSEN;49.7333333;8.7166667
117712;64678;Eulsbach;DEUTSCHLAND;HESSEN;49.6833333;8.7666667
117713;64678;Glattbach, Odenwald;DEUTSCHLAND;HESSEN;49.6944444;8.7519444
117714;64678;Kolmbach über Bensheim;DEUTSCHLAND;HESSEN;49.7080556;8.7538889
117715;64678;Lindenfels, Odenwald;DEUTSCHLAND;HESSEN;49.685;8.7830556
117716;64678;Schlierbach, Bergstr;DEUTSCHLAND;HESSEN;49.6836111;8.7661111
117717;64678;Seidenbuch;DEUTSCHLAND;HESSEN;49.6888889;8.7419444
117718;64678;Winkel, Odenwald;DEUTSCHLAND;HESSEN;49.6913889;8.7605556
117719;64678;Winterkasten;DEUTSCHLAND;HESSEN;49.7077778;8.7822222
117720;69509;Bonsweiher;DEUTSCHLAND;HESSEN;49.6175;8.7130556
117723;69509;Juhöhe;DEUTSCHLAND;HESSEN;49.6166667;8.7
117724;69509;Mörlenbach;DEUTSCHLAND;HESSEN;49.5991667;8.7347222
117725;69509;Ober-Mumbach;DEUTSCHLAND;HESSEN;49.5794444;8.755
117726;69509;Vöckelsbach;DEUTSCHLAND;HESSEN;49.5644444;8.7722222
117727;69509;Weiher, Odenwald;DEUTSCHLAND;HESSEN;49.5858333;8.7694444
117728;69239;Darsberg;DEUTSCHLAND;HESSEN;49.4186111;8.8525
117729;69239;Grein;DEUTSCHLAND;HESSEN;49.4394444;8.8469444
117730;69239;Neckarhausen, Hessen;DEUTSCHLAND;HESSEN;49.4188889;8.8811111
117731;69239;Neckarsteinach;DEUTSCHLAND;HESSEN;49.4086111;8.8386111
117732;64668;Albersbach, Odenwald;DEUTSCHLAND;HESSEN;49.628158;8.728806
117733;64668;Lauten-Weschnitz;DEUTSCHLAND;HESSEN;49.648081;8.742275
117734;64668;Mitlechtern;DEUTSCHLAND;HESSEN;49.644814;8.736183
117735;64668;Münschbach;DEUTSCHLAND;HESSEN;49.611789;8.774939
117736;64668;Unter-Mengelbach;DEUTSCHLAND;HESSEN;49.58695;8.787767
117737;64668;Zotzenbach;DEUTSCHLAND;HESSEN;49.603333;8.765
117738;69483;Affolterbach, Odenwald;DEUTSCHLAND;HESSEN;49.5955556;8.8555556
117739;69483;Aschbach, Odenwald;DEUTSCHLAND;HESSEN;49.5766667;8.8483333
117740;69483;Flockenbusch;DEUTSCHLAND;HESSEN;49.5;8.85
117741;69483;Gadern;DEUTSCHLAND;HESSEN;49.5844444;8.8155556
117742;69483;Hartenrod, Odenwald;DEUTSCHLAND;HESSEN;49.5858333;8.835
117743;69483;Kocherbach;DEUTSCHLAND;HESSEN;49.6011111;8.8361111
117744;69483;Kreidach;DEUTSCHLAND;HESSEN;49.565;8.8
117745;69483;Schönbrunn;DEUTSCHLAND;HESSEN;49.5166667;8.8333333
117746;69483;Siedelsbrunn;DEUTSCHLAND;HESSEN;49.5483333;8.8091667
117747;69483;Spechtbach;DEUTSCHLAND;HESSEN;49.5666667;8.8333333
117748;69483;Stallenkandel;DEUTSCHLAND;HESSEN;49.5833333;8.8
117749;69483;Straßburg;DEUTSCHLAND;HESSEN;49.55;8.85
117750;69483;Wald-Michelbach;DEUTSCHLAND;HESSEN;49.57;8.8316667
117751;64673;Rodau, Kreis Bergstraße;DEUTSCHLAND;HESSEN;49.7191667;8.5805556
117752;64673;Zwingenberg;DEUTSCHLAND;HESSEN;49.7263889;8.6186111
117753;64665;Alsbach-Hähnlein;DEUTSCHLAND;HESSEN;49.7427778;8.6277778
117754;64665;Hähnlein;DEUTSCHLAND;HESSEN;49.7397222;8.5763889
117755;64665;Sandwiese;DEUTSCHLAND;HESSEN;49.7377778;8.6016667
117756;64832;Babenhausen;DEUTSCHLAND;HESSEN;49.9666667;8.9577778
117757;64832;Harpertshausen;DEUTSCHLAND;HESSEN;49.9258333;8.9169444
117758;64832;Harreshausen;DEUTSCHLAND;HESSEN;49.9708333;8.9847222
117759;64832;Hergershausen, Kreis Dieburg;DEUTSCHLAND;HESSEN;49.9408333;8.9113889
117760;64832;Langstadt, Kreis Dieburg;DEUTSCHLAND;HESSEN;49.9241667;8.9497222
117761;64832;Sickenhofen;DEUTSCHLAND;HESSEN;49.9494444;8.9294444
117762;64859;Eppertshausen;DEUTSCHLAND;HESSEN;49.9505556;8.8538889
117763;64859;Thomashütte;DEUTSCHLAND;HESSEN;49.95;8.8166667
117764;64405;Billings;DEUTSCHLAND;HESSEN;49.7563889;8.7944444
117765;64405;Lichtenberg, Odenwald;DEUTSCHLAND;HESSEN;49.7733333;8.8072222
117766;64405;Meßbach, Odenwald;DEUTSCHLAND;HESSEN;49.7502778;8.8069444
117767;64405;Niedernhausen, Odenwald;DEUTSCHLAND;HESSEN;49.7711111;8.8152778
117768;64405;Nonrod;DEUTSCHLAND;HESSEN;49.7588889;8.8197222
117769;64405;Steinau, Odenwald;DEUTSCHLAND;HESSEN;49.7472222;8.7944444
117770;64401;Groß-Bieberau;DEUTSCHLAND;HESSEN;49.8005556;8.83
117771;64401;Rodau bei Darmstadt;DEUTSCHLAND;HESSEN;49.7811111;8.7947222
117773;64823;Dorndiel;DEUTSCHLAND;HESSEN;49.8666667;9.0141667
117774;64823;Groß-Umstadt;DEUTSCHLAND;HESSEN;49.8677778;8.9338889
117775;64823;Heubach, Kreis Dieburg;DEUTSCHLAND;HESSEN;49.8419444;8.9627778
117776;64823;Kleestadt;DEUTSCHLAND;HESSEN;49.9016667;8.9516667
117777;64823;Klein-Umstadt;DEUTSCHLAND;HESSEN;49.8916667;8.9430556
117778;64823;Raibach, Kreis Dieburg;DEUTSCHLAND;HESSEN;49.8727778;8.9580556
117779;64823;Richen, Hessen;DEUTSCHLAND;HESSEN;49.8891667;8.9233333
117780;64823;Semd;DEUTSCHLAND;HESSEN;49.8733333;8.8858333
117781;64823;Wiebelsbach, Kreis Dieburg;DEUTSCHLAND;HESSEN;49.8233333;8.9416667
117782;64846;Groß-Zimmern;DEUTSCHLAND;HESSEN;49.8758333;8.8344444
117783;64846;Klein-Zimmern;DEUTSCHLAND;HESSEN;49.8669444;8.8469444
117784;64409;Messel;DEUTSCHLAND;HESSEN;49.9383333;8.7405556
117785;64397;Allertshofen;DEUTSCHLAND;HESSEN;49.7466667;8.7158333
117786;64397;Asbach, Odenwald;DEUTSCHLAND;HESSEN;49.7763889;8.77
117787;64397;Brandau, Odenwald;DEUTSCHLAND;HESSEN;49.735;8.7383333
117788;64397;Ernsthofen, Odenwald;DEUTSCHLAND;HESSEN;49.7730556;8.7416667
117789;64397;Herchenrode, Odenwald;DEUTSCHLAND;HESSEN;49.7666667;8.7333333
117790;64397;Hoxhohl;DEUTSCHLAND;HESSEN;49.7511111;8.7211111
117791;64397;Klein-Bieberau;DEUTSCHLAND;HESSEN;49.7583333;8.7663889
117792;64397;Lützelbach;DEUTSCHLAND;HESSEN;49.7425;8.7675
117793;64397;Neunkirchen, Odenwald;DEUTSCHLAND;HESSEN;49.7333333;8.7758333
117794;64397;Neutsch;DEUTSCHLAND;HESSEN;49.775;8.7111111
117795;64397;Webern;DEUTSCHLAND;HESSEN;49.75;8.75
117796;64367;Frankenhausen, Odenwald;DEUTSCHLAND;HESSEN;49.7875;8.7080556
117797;64367;Nieder-Beerbach;DEUTSCHLAND;HESSEN;49.7913889;8.6763889
117798;64367;Nieder-Ramstadt;DEUTSCHLAND;HESSEN;49.82777;8.70305
117799;64367;Traisa, Kreis Darmstadt;DEUTSCHLAND;HESSEN;49.8361111;8.6977778
117800;64367;Trautheim;DEUTSCHLAND;HESSEN;49.8333333;8.6833333
117801;64367;Waschenbach;DEUTSCHLAND;HESSEN;49.8044444;8.7072222
117802;64839;Altheim, Hessen;DEUTSCHLAND;HESSEN;49.9183333;8.8925
117803;64372;Ober-Ramstadt;DEUTSCHLAND;HESSEN;49.8336111;8.7519444
117804;64372;Rohrbach, Kreis Darmstadt;DEUTSCHLAND;HESSEN;49.8;8.7638889
117805;64853;Habitzheim;DEUTSCHLAND;HESSEN;49.85;8.8797222
117806;64853;Hering, Odenwald;DEUTSCHLAND;HESSEN;49.8205556;8.9141667
117807;64853;Lengfeld, Odenwald;DEUTSCHLAND;HESSEN;49.835;8.9
117808;64853;Nieder-Klingen;DEUTSCHLAND;HESSEN;49.82;8.8888889
117809;64853;Ober-Nauses;DEUTSCHLAND;HESSEN;49.8083333;8.9452778
117810;64853;Zipfen;DEUTSCHLAND;HESSEN;49.8308333;8.9197222
117811;64319;Eich, Kreis Darmstadt;DEUTSCHLAND;HESSEN;49.8;8.5666667
117812;64319;Eschollbrücken;DEUTSCHLAND;HESSEN;49.8094444;8.5655556
117813;64319;Hahn bei Pfungstadt;DEUTSCHLAND;HESSEN;49.8141667;8.7844444
117814;64319;Pfungstadt;DEUTSCHLAND;HESSEN;49.8063889;8.6069444
117815;64354;Georgenhausen;DEUTSCHLAND;HESSEN;49.8444444;8.8033333
117816;64354;Reinheim, Odenwald;DEUTSCHLAND;HESSEN;49.8269444;8.8361111
117817;64354;Spachbrücken, Hessen;DEUTSCHLAND;HESSEN;49.8436111;8.8269444
117818;64354;Ueberau, Odenwald;DEUTSCHLAND;HESSEN;49.8225;8.8483333
117819;64354;Zeilhard;DEUTSCHLAND;HESSEN;49.845;8.7927778
117821;64380;Gundernhausen;DEUTSCHLAND;HESSEN;49.8722222;8.7875
117822;64380;Roßdorf;DEUTSCHLAND;HESSEN;49.8597222;8.7616667
117823;64850;Mosbach, Kreis Dieburg;DEUTSCHLAND;HESSEN;49.8911111;9.0291667
117824;64850;Radheim, Hessen;DEUTSCHLAND;HESSEN;49.89;9.0158333
117825;64850;Schaafheim;DEUTSCHLAND;HESSEN;49.9241667;9.0094444
117826;64850;Schlierbach, Hessen;DEUTSCHLAND;HESSEN;49.9122222;8.9730556
117827;64342;Balkhausen;DEUTSCHLAND;HESSEN;49.7319444;8.66
117828;64342;Jugenheim;DEUTSCHLAND;HESSEN;49.7547222;8.6361111
117829;64342;Malchen;DEUTSCHLAND;HESSEN;49.7891667;8.6516667
117830;64342;Ober-Beerbach;DEUTSCHLAND;HESSEN;49.7647222;8.6847222
117831;64342;Seeheim;DEUTSCHLAND;HESSEN;49.775;8.6511111
117832;64342;Stettbach an der Bergstraße;DEUTSCHLAND;HESSEN;49.75;8.6833333
117833;64331;Braunshardt;DEUTSCHLAND;HESSEN;49.9152778;8.5669444
117834;64331;Gräfenhausen, Hessen;DEUTSCHLAND;HESSEN;49.9313889;8.5994444
117836;64331;Riedbahn;DEUTSCHLAND;HESSEN;49.9;8.6166667
117837;64331;Schneppenhausen;DEUTSCHLAND;HESSEN;49.9291667;8.5794444
117838;64331;Weiterstadt;DEUTSCHLAND;HESSEN;49.9077778;8.5952778
117839;64572;Büttelborn;DEUTSCHLAND;HESSEN;49.9033333;8.5233333
117840;64572;Klein-Gerau;DEUTSCHLAND;HESSEN;49.9161111;8.5191667
117841;64572;Worfelden;DEUTSCHLAND;HESSEN;49.9280556;8.5486111
117842;64579;Allmendfeld;DEUTSCHLAND;HESSEN;49.7730556;8.5294444
117843;64579;Gernsheim;DEUTSCHLAND;HESSEN;49.76;8.4958333
117844;64579;Klein-Rohrheim;DEUTSCHLAND;HESSEN;49.7347222;8.4891667
117845;64521;Berkach, Hessen;DEUTSCHLAND;HESSEN;49.9013889;8.4797222
117846;64521;Dornberg;DEUTSCHLAND;HESSEN;49.9;8.4833333
117847;64521;Dornheim, Hessen;DEUTSCHLAND;HESSEN;49.8777778;8.4838889
117848;64521;Groß-Gerau;DEUTSCHLAND;HESSEN;49.9238889;8.4936111
117849;64521;Wallerstädten;DEUTSCHLAND;HESSEN;49.9036111;8.4508333
117850;64546;Mörfelden;DEUTSCHLAND;HESSEN;49.9752778;8.5644444
117851;64546;Walldorf, Hessen;DEUTSCHLAND;HESSEN;50;8.5833333
117852;64560;Crumstadt, Hessen;DEUTSCHLAND;HESSEN;49.8094444;8.5147222
117853;64560;Erfelden;DEUTSCHLAND;HESSEN;49.8355556;8.4680556
117854;64560;Goddelau;DEUTSCHLAND;HESSEN;49.8375;8.5047222
117855;64560;Leeheim, Kreis Groß-Gerau;DEUTSCHLAND;HESSEN;49.8566667;8.4394444
117856;64560;Wolfskehlen;DEUTSCHLAND;HESSEN;49.8530556;8.5005556
117857;65428;Bauschheim;DEUTSCHLAND;HESSEN;49.9597222;8.3766667
117858;65428;Königstädten;DEUTSCHLAND;HESSEN;49.9627778;8.4497222
117859;65428;Rüsselsheim;DEUTSCHLAND;HESSEN;49.9925;8.435
117860;64589;Stockstadt;DEUTSCHLAND;HESSEN;49.8094444;8.4727778
117861;65468;Astheim, Hessen;DEUTSCHLAND;HESSEN;49.9355556;8.3816667
117862;65468;Geinsheim, Kreis Groß-Gerau;DEUTSCHLAND;HESSEN;49.8797222;8.3944444
117863;65468;Hessenaue;DEUTSCHLAND;HESSEN;49.8905556;8.3705556
117864;65468;Trebur;DEUTSCHLAND;HESSEN;49.9311111;8.4161111
117865;61348;Bad Homburg;DEUTSCHLAND;HESSEN;50.2266729;8.6196327
117866;61350;Dornholzhausen, Taunus;DEUTSCHLAND;HESSEN;50.25;8.5833333
117867;61348;Gonzenheim;DEUTSCHLAND;HESSEN;50.2166667;8.6333333
117868;61348;Kirdorf;DEUTSCHLAND;HESSEN;50.240618;8.6088181
117869;61352;Ober-Erlenbach;DEUTSCHLAND;HESSEN;50.2264532;8.6791992
117870;61381;Burgholzhausen vor der Höhe;DEUTSCHLAND;HESSEN;50.2557665;8.6766243
117871;61381;Friedrichsdorf, Taunus;DEUTSCHLAND;HESSEN;50.2666667;8.6333333
117872;61381;Köppern;DEUTSCHLAND;HESSEN;50.2743112;8.6496735
117873;61381;Seulberg;DEUTSCHLAND;HESSEN;50.2430333;8.6510468
117874;61479;Glashütten;DEUTSCHLAND;HESSEN;50.2166667;8.4
117875;61479;Oberems, Taunus;DEUTSCHLAND;HESSEN;50.2333333;8.4
117876;61479;Schlossborn;DEUTSCHLAND;HESSEN;50.2;8.3833333
117877;61279;Grävenwiesbach;DEUTSCHLAND;HESSEN;50.4;8.45
117878;61279;Heinzenberg, Taunus;DEUTSCHLAND;HESSEN;50.3833333;8.4
117879;61279;Hundstadt;DEUTSCHLAND;HESSEN;50.3666667;8.4666667
117880;61279;Laubach, Taunus;DEUTSCHLAND;HESSEN;50.3666667;8.4333333
117881;61279;Mönstadt;DEUTSCHLAND;HESSEN;50.3833333;8.4333333
117882;61279;Naunstadt;DEUTSCHLAND;HESSEN;50.3833333;8.45
117883;61462;Königstein;DEUTSCHLAND;HESSEN;50.1667;8.5
117885;61476;Oberhöchstadt;DEUTSCHLAND;HESSEN;50.1833333;8.5333333
117886;61476;Schönberg;DEUTSCHLAND;HESSEN;50.1833333;8.5166667
117887;61267;Anspach, Taunus;DEUTSCHLAND;HESSEN;50.3010732;8.5101986
117888;61267;Hausen-Arnsbach;DEUTSCHLAND;HESSEN;50.3105569;8.5014439
117890;61267;Rod am Berg;DEUTSCHLAND;HESSEN;50.3001411;8.4891701
117891;61267;Westerfeld, Taunus;DEUTSCHLAND;HESSEN;50.3137908;8.5243607
117892;61440;Bommersheim;DEUTSCHLAND;HESSEN;50.2;8.6
117893;61440;Oberstedten, Taunus;DEUTSCHLAND;HESSEN;50.2264532;8.5750008
117894;61440;Oberursel;DEUTSCHLAND;HESSEN;50.2;8.5833333
117895;61440;Stierstadt, Taunus;DEUTSCHLAND;HESSEN;50.1833333;8.5833333
117896;61440;Weißkirchen;DEUTSCHLAND;HESSEN;50.1833333;8.6
117897;61389;Arnoldshain;DEUTSCHLAND;HESSEN;50.2666667;8.45
117898;61389;Brombach, Kreis Usingen, Taunus;DEUTSCHLAND;HESSEN;50.2919714;8.4649658
117899;61389;Dorfweil;DEUTSCHLAND;HESSEN;50.2833333;8.45
117900;61389;Hunoldstal;DEUTSCHLAND;HESSEN;50.3;8.4666667
117901;61389;Niederreifenberg, Taunus;DEUTSCHLAND;HESSEN;50.25;8.4333333
117902;61389;Oberreifenberg, Taunus;DEUTSCHLAND;HESSEN;50.25;8.4333333
117903;61389;Schmitten;DEUTSCHLAND;HESSEN;50.2666667;8.45
117904;61389;Seelenberg;DEUTSCHLAND;HESSEN;50.2666667;8.4166667
117905;61389;Treisberg;DEUTSCHLAND;HESSEN;50.2957001;8.4366417
117906;61250;Eschbach, Kreis Usingen, Taunus;DEUTSCHLAND;HESSEN;50.3588233;8.5389519
117907;61250;Kransberg, Taunus;DEUTSCHLAND;HESSEN;50.345789;8.5921669
117908;61250;Merzhausen, Taunus;DEUTSCHLAND;HESSEN;50.3166667;8.4666667
117909;61250;Michelbach, Kreis Usingen, Taunus;DEUTSCHLAND;HESSEN;50.3744815;8.5331154
117910;61250;Wernborn;DEUTSCHLAND;HESSEN;50.361123;8.5689926
117911;61250;Wilhelmsdorf, Taunus;DEUTSCHLAND;HESSEN;50.35;8.4833333
117913;61273;Friedrichsthal, Kreis Usingen, Taunus;DEUTSCHLAND;HESSEN;50.3424478;8.615942
117914;61273;Obernhain, Taunus;DEUTSCHLAND;HESSEN;50.2797416;8.5435438
